,ID,Sexe,Motorisé,PropriétaireImmobilier,NombreEnfants,RevenuAnnuel,SecteurActivité,NiveauEducation,EtatCivil,TypeLogement,CategorieEmploi,MembreFamille,Age,Experience,Approuvée,target
29687,5118107,M,Y,N,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,22,3,No,0
29688,5118108,M,Y,N,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,22,3,No,0
29689,5118109,F,N,N,0,72000,Commercial associate,Secondary / secondary special,Married,With parents,Accountants,2,25,3,No,0
29690,5118110,F,N,N,0,72000,Commercial associate,Secondary / secondary special,Married,With parents,Accountants,2,25,3,No,0
29691,5118112,F,N,N,0,72000,Commercial associate,Secondary / secondary special,Married,With parents,Accountants,2,25,3,No,0
29692,5118113,F,N,N,0,72000,Commercial associate,Secondary / secondary special,Married,With parents,Accountants,2,25,3,No,0
29693,5118111,F,N,Y,2,153000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,4,34,1,No,0
29694,5118114,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,37,14,No,0
29695,5118115,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,37,14,No,0
29696,5118118,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,37,14,No,0
29697,5118119,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,37,14,No,0
29698,5118120,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,37,14,No,0
29699,5118121,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,37,14,No,0
29705,5118128,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29706,5118129,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29707,5118131,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29708,5118133,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29709,5118134,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29710,5118135,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29711,5118138,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29712,5118139,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29713,5118140,M,Y,N,2,135000,Working,Higher education,Married,With parents,Accountants,4,31,13,No,0
29714,5118145,F,Y,N,2,180000,Working,Higher education,Married,House / apartment,Accountants,4,41,14,No,0
29715,5118146,F,Y,N,2,180000,Working,Higher education,Married,House / apartment,Accountants,4,41,14,No,0
29718,5118149,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,1,No,0
29719,5118150,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,1,No,0
29720,5118151,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,1,No,0
29733,5118164,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,4,35,11,No,0
29734,5118166,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,4,35,11,No,0
29735,5118167,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,4,35,11,Yes,1
29736,5118171,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,4,35,11,No,0
29737,5118172,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,Accountants,4,35,11,No,0
29738,5118173,M,N,N,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,39,2,No,0
29739,5118174,M,N,N,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,3,39,2,No,0
29740,5118179,F,N,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,2,No,0
29741,5118180,F,N,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,2,No,0
29742,5118181,F,N,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,2,No,0
29743,5118182,F,N,N,0,135000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,35,12,No,0
29744,5118183,F,N,N,0,87750,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,58,3,No,0
29745,5118184,F,N,N,1,45000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,0,No,0
29746,5118185,F,N,N,1,45000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,0,No,0
29747,5118186,F,N,N,1,45000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,0,No,0
29748,5118187,F,N,N,1,45000,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,37,0,No,0
29749,5118192,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29750,5118193,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29751,5118194,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29752,5118195,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29753,5118196,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29754,5118197,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29755,5118198,F,N,N,0,171000,Working,Secondary / secondary special,Separated,Office apartment,Accountants,1,44,24,No,0
29760,5118216,F,N,N,2,112500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,4,27,3,No,0
29761,5118217,F,N,N,2,112500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,4,27,3,No,0
29762,5118218,F,N,N,2,112500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,4,27,3,No,0
29763,5118223,M,Y,N,0,225000,Working,Secondary / secondary special,Civil marriage,Office apartment,Accountants,2,57,8,No,0
29764,5118225,M,Y,N,0,225000,Working,Secondary / secondary special,Civil marriage,Office apartment,Accountants,2,57,8,No,0
29765,5118226,M,Y,N,0,225000,Working,Secondary / secondary special,Civil marriage,Office apartment,Accountants,2,57,8,No,0
29766,5118227,M,Y,N,0,225000,Working,Secondary / secondary special,Civil marriage,Office apartment,Accountants,2,57,8,No,0
29767,5118230,M,Y,N,0,166500,Commercial associate,Higher education,Married,House / apartment,Accountants,2,53,0,No,0
29768,5118231,M,Y,N,0,166500,Commercial associate,Higher education,Married,House / apartment,Accountants,2,53,0,No,0
29773,5118241,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,37,7,No,0
29774,5118242,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,37,7,No,0
29775,5118243,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,37,7,No,0
29776,5118246,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,37,7,No,0
29777,5118247,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,37,7,No,0
29778,5118248,M,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,37,7,No,0
29779,5118252,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,38,16,No,0
29780,5118253,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,38,16,No,0
29781,5118254,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,38,16,No,0
29782,5118255,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,38,16,No,0
29783,5118256,M,Y,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,38,16,No,0
29784,5118270,F,N,N,0,99000,Working,Secondary / secondary special,Married,With parents,Accountants,2,53,14,No,0
29785,5118271,F,N,N,0,99000,Working,Secondary / secondary special,Married,With parents,Accountants,2,53,14,No,0
29790,5118286,F,N,N,0,360000,Working,Higher education,Married,House / apartment,Accountants,2,46,17,No,0
29791,5118287,F,N,N,0,360000,Working,Higher education,Married,House / apartment,Accountants,2,46,17,No,0
29792,5118288,F,N,N,0,360000,Working,Higher education,Married,House / apartment,Accountants,2,46,17,No,0
29793,5118289,F,N,N,0,360000,Working,Higher education,Married,House / apartment,Accountants,2,46,17,No,0
29794,5118291,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29795,5118292,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29796,5118293,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29797,5118294,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29798,5118295,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29799,5118296,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29800,5118297,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29801,5118298,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29802,5118299,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29803,5118300,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29804,5118301,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29805,5118302,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29806,5118303,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29807,5118304,F,N,N,2,139500,Working,Incomplete higher,Married,With parents,Accountants,4,36,8,No,0
29808,5118305,F,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,49,5,No,0
29809,5118306,F,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,49,5,No,0
29810,5118307,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,36,3,No,0
29811,5118308,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,36,3,No,0
29812,5118309,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,36,3,No,0
29813,5118310,M,Y,N,0,148500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,51,29,No,0
29814,5118311,M,Y,N,0,148500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,51,29,No,0
29815,5118312,F,Y,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,27,1,No,0
29816,5118313,F,Y,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,27,1,No,0
29817,5118316,F,Y,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,27,1,No,0
29821,5118325,F,N,N,1,180000,Working,Secondary / secondary special,Married,Rented apartment,Accountants,3,26,3,No,0
29822,5118326,F,N,N,1,180000,Working,Secondary / secondary special,Married,Rented apartment,Accountants,3,26,3,No,0
29823,5118327,F,N,N,1,180000,Working,Secondary / secondary special,Married,Rented apartment,Accountants,3,26,3,No,0
29824,5118328,F,N,N,1,180000,Working,Secondary / secondary special,Married,Rented apartment,Accountants,3,26,3,No,0
29825,5118329,F,N,N,1,180000,Working,Secondary / secondary special,Married,Rented apartment,Accountants,3,26,3,No,0
29826,5118330,F,N,N,7,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,9,37,4,No,0
29827,5118331,F,N,N,7,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,9,37,4,No,0
29828,5118332,M,N,N,2,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,4,39,3,No,0
29829,5118349,F,N,N,2,90000,Working,Incomplete higher,Separated,House / apartment,Accountants,3,39,4,No,0
29830,5118352,M,Y,N,1,157500,Working,Secondary / secondary special,Separated,House / apartment,Accountants,2,31,1,No,0
29831,5118353,M,Y,N,1,157500,Working,Secondary / secondary special,Separated,House / apartment,Accountants,2,31,1,No,0
29832,5118354,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29833,5118355,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29834,5118356,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29835,5118357,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29836,5118358,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29837,5118359,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29838,5118360,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29839,5118361,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29840,5118362,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29841,5118363,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29842,5118364,F,N,N,0,135000,Working,Higher education,Married,House / apartment,Accountants,2,29,3,No,0
29849,5118391,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,31,12,No,0
29850,5118392,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,31,12,No,0
29851,5118393,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,31,12,No,0
29852,5118394,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,31,12,No,0
29853,5118395,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,31,12,No,0
29854,5118396,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,31,12,No,0
29855,5118397,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,46,4,No,0
29856,5118398,M,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,2,31,7,No,0
29857,5118399,M,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,2,31,7,No,0
29858,5118400,M,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,2,31,7,No,0
29859,5118401,M,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,2,31,7,No,0
29860,5118403,F,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,33,3,No,0
29861,5118405,F,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,33,3,No,0
29862,5118406,F,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,33,3,No,0
